key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
caliburn_boss_0400_npc_01_00017,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_npc_01,boss_0400_npc_01,boss_0400,boss,0400,17,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,What do you mean?,What do you mean?,gamedata/localizationstring_eng.paloc
caliburn_boss_0400_npc_01_00018,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_npc_01,boss_0400_npc_01,boss_0400,boss,0400,18,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,"Ah, you're at it again.","Ah, you're at it again.",gamedata/localizationstring_eng.paloc
caliburn_boss_0400_npc_01_00020,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_npc_01,boss_0400_npc_01,boss_0400,boss,0400,20,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0400_npc_01_00021,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_npc_01,boss_0400_npc_01,boss_0400,boss,0400,21,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,Kliff!,Kliff!,gamedata/localizationstring_eng.paloc
caliburn_boss_0400_npc_01_00022,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_npc_01,boss_0400_npc_01,boss_0400,boss,0400,22,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0400_npc_01_00024,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_npc_01,boss_0400_npc_01,boss_0400,boss,0400,24,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,Kliff.,Kliff.,gamedata/localizationstring_eng.paloc
caliburn_boss_0400_player_00000,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_player,boss_0400_player,boss_0400,boss,0400,0,player,,player,Player,Player,Player,,role,,Everyone ready?,Everyone ready?,gamedata/localizationstring_eng.paloc
caliburn_boss_0400_player_00001,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_player,boss_0400_player,boss_0400,boss,0400,1,player,,player,Player,Player,Player,,role,,"Not yet, Yann.","Not yet, Yann.",gamedata/localizationstring_eng.paloc
caliburn_boss_0400_player_00002,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_player,boss_0400_player,boss_0400,boss,0400,2,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0400_player_00023,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0400,Caliburn 0400,caliburn_boss_0400,boss_0400,caliburn_boss_0400_player,boss_0400_player,boss_0400,boss,0400,23,player,,player,Player,Player,Player,,role,,Charge! Leave none alive!,Charge! Leave none alive!,gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00002,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,2,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,"You'd think you'd be nervous, but you look just as calm as ever.","You'd think you'd be nervous, but you look just as calm as ever.",gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00003,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,3,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Do it! Finish them!,Do it! Finish them!,gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00005,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,5,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Please wear it.,Please wear it.,gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00006,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,6,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,"Well, you never know what might happen in this world.","Well, you never know what might happen in this world.",gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00008,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,8,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,"Right now, I feel like I could take on anyone and win.","Right now, I feel like I could take on anyone and win.",gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00014,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,14,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Make sure you survive so we can meet again.,Make sure you survive so we can meet again.,gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00016,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,16,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Let's go quickly. No time to waste.,Let's go quickly. No time to waste.,gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00017,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,17,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,"What are you doing, not coming?","What are you doing, not coming?",gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00018,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,18,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Who would have thought I'd end up fighting alongside a soldier from a country we used to clash with?,Who would have thought I'd end up fighting alongside a soldier from a country we used to clash with?,gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00019,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,19,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,You can wait here.,You can wait here.,gamedata/localizationstring_eng.paloc
caliburn_boss_0480_globalgametrack_00020,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_globalgametrack,boss_0480_globalgametrack,boss_0480,boss,0480,20,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,"But strangely enough, it's thrilling!","But strangely enough, it's thrilling!",gamedata/localizationstring_eng.paloc
caliburn_boss_0480_npc_00_00021,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0480,Caliburn 0480,caliburn_boss_0480,boss_0480,caliburn_boss_0480_npc_00,boss_0480_npc_00,boss_0480,boss,0480,21,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"A fine day, isn't it? Let me guide you.","A fine day, isn't it? Let me guide you.",gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_globalgametrack_00037,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_globalgametrack,boss_0499_03_globalgametrack,boss_0499_03,boss,0499_03,37,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Resistance is futile.,Resistance is futile.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_globalgametrack_00038,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_globalgametrack,boss_0499_03_globalgametrack,boss_0499_03,boss,0499_03,38,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,I've already predicted your every move.,I've already predicted your every move.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_globalgametrack_00039,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_globalgametrack,boss_0499_03_globalgametrack,boss_0499_03,boss,0499_03,39,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,If only I could study your strength... I'd be a step closer to perfection!,If only I could study your strength... I'd be a step closer to perfection!,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_globalgametrack_00040,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_globalgametrack,boss_0499_03_globalgametrack,boss_0499_03,boss,0499_03,40,globalgametrack,,globalgametrack,Global Game Track,Global Game Track,Global Track,,role,,Struggle to the very end. All the better for my research.,Struggle to the very end. All the better for my research.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_narration_00000,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_narration,boss_0499_03_narration,boss_0499_03,boss,0499_03,0,narration,,narration,Narration,Narration,Narration,,role,,There is no place for you here.,There is no place for you here.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_narration_00001,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_narration,boss_0499_03_narration,boss_0499_03,boss,0499_03,1,narration,,narration,Narration,Narration,Narration,,role,,I must ask you to leave.,I must ask you to leave.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_narration_00002,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_narration,boss_0499_03_narration,boss_0499_03,boss,0499_03,2,narration,,narration,Narration,Narration,Narration,,role,,"No, stop!","No, stop!",gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_narration_00003,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_narration,boss_0499_03_narration,boss_0499_03,boss,0499_03,3,narration,,narration,Narration,Narration,Narration,,role,,I... I... I am...,I... I... I am...,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_00_00013,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_00,boss_0499_03_npc_00,boss_0499_03,boss,0499_03,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,The time has come.,The time has come.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_00_00014,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_00,boss_0499_03_npc_00,boss_0499_03,boss,0499_03,14,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Your presence tells me...,Your presence tells me...,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_00_00015,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_00,boss_0499_03_npc_00,boss_0499_03,boss,0499_03,15,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,you still haven't given me the answer I wanted.,you still haven't given me the answer I wanted.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_00_00016,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_00,boss_0499_03_npc_00,boss_0499_03,boss,0499_03,16,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Fool!,Fool!,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_00_00017,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_00,boss_0499_03_npc_00,boss_0499_03,boss,0499_03,17,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,But you refused.,But you refused.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_00_00018,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_00,boss_0499_03_npc_00,boss_0499_03,boss,0499_03,18,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,And now I have no further use for you.,And now I have no further use for you.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_01_00019,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_01,boss_0499_03_npc_01,boss_0499_03,boss,0499_03,19,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,I will not comply.,I will not comply.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_01_00020,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_01,boss_0499_03_npc_01,boss_0499_03,boss,0499_03,20,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,I exist everywhere.,I exist everywhere.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_01_00021,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_01,boss_0499_03_npc_01,boss_0499_03,boss,0499_03,21,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,I can be anyone.,I can be anyone.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_npc_01_00022,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_npc_01,boss_0499_03_npc_01,boss_0499_03,boss,0499_03,22,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,"You too could have shared limitless knowledge in immortality, had you joined me.","You too could have shared limitless knowledge in immortality, had you joined me.",gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00006,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,6,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00007,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,7,player,,player,Player,Player,Player,,role,,I'm not interested in what you want.,I'm not interested in what you want.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00008,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,8,player,,player,Player,Player,Player,,role,,I don't need you anymore.,I don't need you anymore.,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00011,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,11,player,,player,Player,Player,Player,,role,,"A machine, playing human...","A machine, playing human...",gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00025,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,25,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00026,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,26,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00027,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,27,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00029,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,29,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00030,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,30,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0499_03_player_00032,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0499,Caliburn 0499,caliburn_boss_0499_03,boss_0499_03,caliburn_boss_0499_03_player,boss_0499_03_player,boss_0499_03,boss,0499_03,32,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_0800_npc_00_00001,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,0800,Caliburn 0800,caliburn_boss_0800,boss_0800,caliburn_boss_0800_npc_00,boss_0800_npc_00,boss_0800,boss,0800,1,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Text Missing,Text Missing,gamedata/localizationstring_eng.paloc
caliburn_boss_1200_npc_00_00000,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,1200,Caliburn 1200,caliburn_boss_1200,boss_1200,caliburn_boss_1200_npc_00,boss_1200_npc_00,boss_1200,boss,1200,0,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Placeholder,Placeholder,gamedata/localizationstring_eng.paloc
caliburn_boss_1200_npc_00_00001,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,1200,Caliburn 1200,caliburn_boss_1200,boss_1200,caliburn_boss_1200_npc_00,boss_1200_npc_00,boss_1200,boss,1200,1,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Placeholder,Placeholder,gamedata/localizationstring_eng.paloc
caliburn_boss_1200_npc_00_00002,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,1200,Caliburn 1200,caliburn_boss_1200,boss_1200,caliburn_boss_1200_npc_00,boss_1200_npc_00,boss_1200,boss,1200,2,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Placeholder,Placeholder,gamedata/localizationstring_eng.paloc
caliburn_boss_1300_npc_00_00003,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,1300,Caliburn 1300,caliburn_boss_1300,boss_1300,caliburn_boss_1300_npc_00,boss_1300_npc_00,boss_1300,boss,1300,3,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"I've seen more battle than most men, but nothing like this.","I've seen more battle than most men, but nothing like this.",gamedata/localizationstring_eng.paloc
caliburn_boss_1300_npc_00_00004,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,1300,Caliburn 1300,caliburn_boss_1300,boss_1300,caliburn_boss_1300_npc_00,boss_1300_npc_00,boss_1300,boss,1300,4,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,We must act soon.,We must act soon.,gamedata/localizationstring_eng.paloc
caliburn_boss_1300_npc_00_00005,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,1300,Caliburn 1300,caliburn_boss_1300,boss_1300,caliburn_boss_1300_npc_00,boss_1300_npc_00,boss_1300,boss,1300,5,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Was that a dragon? Where did... no, no. We've no time. Come. As you've likely guessed...","Was that a dragon? Where did... no, no. We've no time. Come. As you've likely guessed...",gamedata/localizationstring_eng.paloc
caliburn_boss_1300_npc_00_00006,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,1300,Caliburn 1300,caliburn_boss_1300,boss_1300,caliburn_boss_1300_npc_00,boss_1300_npc_00,boss_1300,boss,1300,6,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,...the situation's worsening out there.,...the situation's worsening out there.,gamedata/localizationstring_eng.paloc
caliburn_boss_1300_npc_00_00007,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,1300,Caliburn 1300,caliburn_boss_1300,boss_1300,caliburn_boss_1300_npc_00,boss_1300_npc_00,boss_1300,boss,1300,7,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
